cotacaoVenda,dataHoraCotacao,tipoBoletim
"2,3055",2011-03-02 12:30:13.209,Intermediário
"2,3069",2011-03-02 13:00:14.379,Intermediário
"2,3049",2011-03-02 13:31:31.576,Intermediário
"2,3052",2011-03-02 14:00:14.251,Intermediário
"2,3035",2011-03-02 14:30:50.792,Intermediário
"2,3028",2011-03-02 15:00:18.611,Intermediário
"2,3013",2011-03-02 15:30:12.151,Intermediário
"2,3013",2011-03-02 16:00:16.792,Intermediário
"2,2998",2011-03-02 16:30:12.856,Fechamento Interbancário
"2,3011",2011-03-02 17:35:27.994,Fechamento
"2,301",2011-03-03 09:22:11.082,Abertura
"2,2947",2011-03-03 09:30:14.672,Intermediário
"2,2958",2011-03-03 10:00:17.119,Intermediário
"2,2953",2011-03-03 10:30:13.897,Intermediário
"2,3133",2011-03-03 11:00:20.027,Intermediário
"2,3105",2011-03-03 11:30:14.911,Intermediário
"2,31",2011-03-03 12:00:21.505,Intermediário
"2,3113",2011-03-03 12:30:15.054,Intermediário
"2,3099",2011-03-03 13:00:14.394,Intermediário
"2,3094",2011-03-03 13:30:13.804,Intermediário
"2,311",2011-03-03 14:00:17.812,Intermediário
"2,308",2011-03-03 14:30:12.59,Intermediário
"2,3078",2011-03-03 15:00:14.744,Intermediário
"2,3041",2011-03-03 15:30:12.099,Intermediário
"2,3048",2011-03-03 16:00:14.414,Intermediário
"2,3045",2011-03-03 16:30:14.584,Fechamento Interbancário
"2,308",2011-03-03 17:35:30.136,Fechamento
"2,3106",2011-03-04 09:23:16.49,Abertura
"2,3055",2011-03-04 09:30:13.749,Intermediário
"2,3035",2011-03-04 10:00:15.785,Intermediário
"2,3025",2011-03-04 10:30:17.52,Intermediário
"2,3027",2011-03-04 11:00:18.096,Intermediário
"2,3038",2011-03-04 11:30:22.587,Intermediário
"2,3042",2011-03-04 12:00:20.533,Intermediário
"2,3021",2011-03-04 12:30:19.629,Intermediário
"2,3029",2011-03-04 13:00:22.42,Intermediário
"2,3001",2011-03-04 13:30:14.274,Intermediário
"2,3014",2011-03-04 14:00:18.662,Intermediário
"2,2997",2011-03-04 14:30:14.477,Intermediário
"2,298",2011-03-04 15:00:17.021,Intermediário
"2,2998",2011-03-04 15:30:13.495,Intermediário
"2,3012",2011-03-04 16:00:22.716,Intermediário
"2,3012",2011-03-04 16:30:12.966,Fechamento Interbancário
"2,3029",2011-03-04 17:38:49.199,Fechamento
"2,3074",2011-03-09 12:26:38.099,Abertura
"2,3026",2011-03-09 12:30:13.239,Intermediário
"2,3013",2011-03-09 13:00:12.979,Intermediário
"2,3027",2011-03-09 13:30:12.798,Intermediário
"2,3032",2011-03-09 14:01:18.682,Intermediário
"2,3007",2011-03-09 14:30:15.531,Intermediário
"2,3006",2011-03-09 15:00:18.962,Intermediário
"2,3013",2011-03-09 15:30:13.256,Intermediário
"2,3047",2011-03-09 16:00:16.054,Intermediário
"2,3049",2011-03-09 16:30:13.242,Fechamento Interbancário
"2,3034",2011-03-09 17:46:14.122,Fechamento
"2,3016",2011-03-10 09:25:47.216,Abertura
"2,294",2011-03-10 09:30:13.629,Intermediário
"2,2954",2011-03-10 10:00:14.77,Intermediário
"2,2926",2011-03-10 10:31:26.546,Intermediário
"2,2933",2011-03-10 11:00:15.239,Intermediário
"2,2938",2011-03-10 11:30:15.002,Intermediário
"2,2994",2011-03-10 12:00:17.464,Intermediário
"2,2972",2011-03-10 12:30:16.116,Intermediário
"2,2934",2011-03-10 13:00:19.958,Intermediário
"2,293",2011-03-10 13:32:14.981,Intermediário
"2,296",2011-03-10 14:01:28.331,Intermediário
"2,2935",2011-03-10 14:31:13.272,Intermediário
"2,2955",2011-03-10 15:01:20.578,Intermediário
"2,294",2011-03-10 15:31:27.271,Intermediário
"2,2951",2011-03-10 16:01:03.941,Intermediário
"2,2918",2011-03-10 16:30:13.556,Fechamento Interbancário
"2,2921",2011-03-10 17:36:06.816,Fechamento
"2,304",2011-03-11 09:23:29.162,Abertura
"2,296",2011-03-11 09:30:14.554,Intermediário
"2,2959",2011-03-11 10:00:17.123,Intermediário
"2,293",2011-03-11 10:30:15.925,Intermediário
"2,2933",2011-03-11 11:00:19.274,Intermediário
"2,2936",2011-03-11 11:30:14.835,Intermediário
"2,2978",2011-03-11 12:00:20.873,Intermediário
"2,3027",2011-03-11 12:30:15.1,Intermediário
"2,3014",2011-03-11 13:00:19.341,Intermediário
"2,3011",2011-03-11 13:30:13.265,Intermediário
"2,3064",2011-03-11 14:01:08.324,Intermediário
"2,3112",2011-03-11 14:30:16.29,Intermediário
"2,311",2011-03-11 15:00:21.864,Intermediário
"2,3157",2011-03-11 15:30:13.214,Intermediário
"2,3112",2011-03-11 16:00:14.623,Intermediário
"2,3149",2011-03-11 16:30:13.432,Fechamento Interbancário
"2,3134",2011-03-11 17:35:40.852,Fechamento
"2,3272",2011-03-14 09:24:33.453,Abertura
"2,321",2011-03-14 09:30:15.448,Intermediário
"2,3229",2011-03-14 10:00:23.03,Intermediário
"2,3213",2011-03-14 10:30:16.705,Intermediário
"2,3238",2011-03-14 11:00:19.496,Intermediário
"2,3243",2011-03-14 11:30:13.801,Intermediário
"2,3252",2011-03-14 12:01:22.554,Intermediário
"2,3245",2011-03-14 12:31:22.485,Intermediário
"2,3289",2011-03-14 13:00:16.962,Intermediário
"2,3299",2011-03-14 13:30:13.651,Intermediário
"2,332",2011-03-14 14:00:32.543,Intermediário
"2,3326",2011-03-14 14:30:14.226,Intermediário
"2,3307",2011-03-14 15:00:21.236,Intermediário
"2,33",2011-03-14 15:49:17.881,Intermediário
"2,3298",2011-03-14 16:00:19.449,Intermediário
"2,327",2011-03-14 16:30:27.393,Fechamento Interbancário
"2,3285",2011-03-14 17:35:21.778,Fechamento
"2,3388",2011-03-15 09:12:11.75,Abertura
"2,3262",2011-03-15 09:30:16.183,Intermediário
"2,3302",2011-03-15 10:00:19.323,Intermediário
"2,33",2011-03-15 10:31:15.617,Intermediário
"2,33",2011-03-15 11:00:20.139,Intermediário
"2,3297",2011-03-15 11:30:13.639,Intermediário
"2,3322",2011-03-15 12:00:23.129,Intermediário
"2,3307",2011-03-15 12:30:52.824,Intermediário
"2,3314",2011-03-15 13:00:17.753,Intermediário
"2,3301",2011-03-15 13:30:15.005,Intermediário
"2,3302",2011-03-15 14:00:16.992,Intermediário
"2,3272",2011-03-15 14:30:16.456,Intermediário
"2,3291",2011-03-15 15:00:27.582,Intermediário
"2,3269",2011-03-15 15:30:14.562,Intermediário
"2,3331",2011-03-15 16:00:17.312,Intermediário
"2,3338",2011-03-15 16:32:23.708,Fechamento Interbancário
"2,3369",2011-03-15 17:35:38.384,Fechamento
"2,3252",2011-03-16 09:22:12.992,Abertura
"2,3208",2011-03-16 09:30:16.599,Intermediário
"2,3216",2011-03-16 10:01:16.27,Intermediário
"2,3152",2011-03-16 10:30:17.642,Intermediário
"2,3185",2011-03-16 11:00:23.324,Intermediário
"2,3194",2011-03-16 11:30:15.805,Intermediário
"2,317",2011-03-16 12:00:22.915,Intermediário
"2,3201",2011-03-16 12:33:51.175,Intermediário
"2,3224",2011-03-16 13:00:21.572,Intermediário
"2,3267",2011-03-16 13:30:15.726,Intermediário
"2,3272",2011-03-16 14:00:21.597,Intermediário
"2,3227",2011-03-16 14:30:17.126,Intermediário
"2,3207",2011-03-16 15:00:19.036,Intermediário
"2,3237",2011-03-16 15:30:14.071,Intermediário
"2,3229",2011-03-16 16:00:19.35,Intermediário
"2,3259",2011-03-16 16:30:14.145,Fechamento Interbancário
"2,3167",2011-03-16 17:39:32.112,Fechamento
"2,3503",2011-03-17 09:22:20.699,Abertura
"2,3433",2011-03-17 09:30:16.667,Intermediário
"2,3383",2011-03-17 10:00:23.09,Intermediário
"2,3397",2011-03-17 10:30:14.657,Intermediário
"2,3377",2011-03-17 11:00:16.788,Intermediário
"2,3343",2011-03-17 11:30:22.644,Intermediário
"2,3376",2011-03-17 12:00:21.873,Intermediário
"2,3381",2011-03-17 12:30:14.984,Intermediário
"2,3401",2011-03-17 13:00:19.868,Intermediário
"2,3501",2011-03-17 13:30:14.756,Intermediário
"2,3463",2011-03-17 14:00:15.185,Intermediário
"2,3464",2011-03-17 14:30:14.053,Intermediário
"2,3609",2011-03-17 15:00:18.592,Intermediário
"2,3578",2011-03-17 15:30:13.149,Intermediário
"2,3617",2011-03-17 16:00:15.122,Intermediário
"2,3624",2011-03-17 16:30:12.889,Fechamento Interbancário
"2,348",2011-03-17 17:35:35.775,Fechamento
"2,3725",2011-03-18 09:24:09.814,Abertura
"2,3675",2011-03-18 09:30:14.494,Intermediário
"2,3602",2011-03-18 10:00:17.0,Intermediário
"2,3617",2011-03-18 10:31:23.208,Intermediário
"2,3651",2011-03-18 11:00:28.343,Intermediário
"2,3659",2011-03-18 11:30:20.573,Intermediário
"2,3681",2011-03-18 12:01:37.185,Intermediário
"2,3673",2011-03-18 12:30:20.59,Intermediário
"2,3695",2011-03-18 13:00:19.883,Intermediário
"2,367",2011-03-18 13:30:17.887,Intermediário
"2,3686",2011-03-18 14:00:23.031,Intermediário
"2,3685",2011-03-18 14:30:19.288,Intermediário
"2,367",2011-03-18 15:00:16.819,Intermediário
"2,3661",2011-03-18 15:30:19.604,Intermediário
"2,3641",2011-03-18 16:29:54.172,Intermediário
"2,3649",2011-03-18 16:36:33.007,Fechamento Interbancário
"2,3677",2011-03-18 17:42:02.649,Fechamento
"2,3622",2011-03-21 09:31:23.607,Abertura
"2,3562",2011-03-21 09:33:27.076,Intermediário
"2,359",2011-03-21 10:03:52.084,Intermediário
"2,3612",2011-03-21 10:32:40.542,Intermediário
"2,3593",2011-03-21 11:00:18.775,Intermediário
"2,362",2011-03-21 11:30:13.292,Intermediário
"2,3619",2011-03-21 12:03:14.697,Intermediário
"2,3616",2011-03-21 12:33:57.355,Intermediário
"2,3618",2011-03-21 13:00:24.797,Intermediário
"2,367",2011-03-21 13:30:15.402,Intermediário
"2,365",2011-03-21 14:00:14.906,Intermediário
"2,3663",2011-03-21 14:32:09.484,Intermediário
"2,3687",2011-03-21 15:00:21.087,Intermediário
"2,3695",2011-03-21 15:30:18.012,Intermediário
"2,3686",2011-03-21 16:00:17.684,Intermediário
"2,3716",2011-03-21 16:30:13.563,Fechamento Interbancário
"2,3691",2011-03-21 17:36:01.956,Fechamento
"2,3756",2011-03-22 09:22:09.914,Abertura
"2,3685",2011-03-22 09:30:13.634,Intermediário
"2,3649",2011-03-22 10:00:17.074,Intermediário
"2,3671",2011-03-22 10:30:15.365,Intermediário
"2,3621",2011-03-22 11:00:19.326,Intermediário
"2,3633",2011-03-22 11:30:19.167,Intermediário
"2,3623",2011-03-22 12:00:21.886,Intermediário
"2,3644",2011-03-22 12:30:15.646,Intermediário
"2,366",2011-03-22 13:00:19.588,Intermediário
"2,3648",2011-03-22 13:30:15.569,Intermediário
"2,366",2011-03-22 14:00:15.741,Intermediário
"2,3661",2011-03-22 14:30:16.849,Intermediário
"2,3671",2011-03-22 15:00:20.141,Intermediário
"2,3656",2011-03-22 15:30:16.876,Intermediário
"2,364",2011-03-22 16:00:16.825,Intermediário
"2,3635",2011-03-22 16:30:17.767,Fechamento Interbancário
"2,3646",2011-03-22 17:37:06.386,Fechamento
"2,3588",2011-03-23 09:25:06.059,Abertura
"2,3526",2011-03-23 09:30:13.16,Intermediário
"2,3529",2011-03-23 10:00:15.138,Intermediário
"2,3481",2011-03-23 10:30:12.918,Intermediário
"2,3509",2011-03-23 11:00:14.022,Intermediário
"2,3518",2011-03-23 11:30:15.11,Intermediário
"2,3523",2011-03-23 12:00:17.764,Intermediário
"2,3507",2011-03-23 12:30:49.5,Intermediário
"2,3483",2011-03-23 13:00:16.146,Intermediário
"2,3487",2011-03-23 13:30:12.419,Intermediário
"2,3481",2011-03-23 14:00:14.991,Intermediário
"2,3461",2011-03-23 14:30:11.779,Intermediário
"2,3446",2011-03-23 15:01:02.874,Intermediário
"2,346",2011-03-23 15:30:12.176,Intermediário
"2,3458",2011-03-23 16:02:31.144,Intermediário
"2,348",2011-03-23 16:30:12.394,Fechamento Interbancário
"2,3469",2011-03-23 17:35:46.713,Fechamento
"2,3464",2011-03-24 09:20:24.036,Abertura
"2,343",2011-03-24 09:31:28.273,Intermediário
"2,3441",2011-03-24 10:01:03.745,Intermediário
"2,3428",2011-03-24 10:30:13.751,Intermediário
"2,3442",2011-03-24 11:01:04.5,Intermediário
"2,3475",2011-03-24 11:30:13.251,Intermediário
"2,358",2011-03-24 12:00:23.47,Intermediário
"2,3569",2011-03-24 12:30:14.847,Intermediário
"2,3569",2011-03-24 13:00:14.922,Intermediário
"2,352",2011-03-24 13:30:58.523,Intermediário
"2,3497",2011-03-24 14:00:15.374,Intermediário
"2,3485",2011-03-24 14:31:23.248,Intermediário
"2,3524",2011-03-24 15:00:20.733,Intermediário
"2,352",2011-03-24 15:30:12.956,Intermediário
"2,3531",2011-03-24 16:00:13.419,Intermediário
"2,3514",2011-03-24 16:30:11.475,Fechamento Interbancário
"2,3532",2011-03-24 17:36:15.489,Fechamento
"2,3533",2011-03-25 09:16:09.799,Abertura
"2,3469",2011-03-25 09:30:13.718,Intermediário
"2,3439",2011-03-25 10:00:16.369,Intermediário
"2,3437",2011-03-25 10:31:21.701,Intermediário
"2,3437",2011-03-25 11:00:15.717,Intermediário
"2,3447",2011-03-25 11:30:12.343,Intermediário
"2,3459",2011-03-25 12:00:17.98,Intermediário
"2,3428",2011-03-25 12:30:14.981,Intermediário
"2,3435",2011-03-25 13:00:16.489,Intermediário
"2,3347",2011-03-25 13:30:12.263,Intermediário
"2,3307",2011-03-25 14:00:13.44,Intermediário
"2,3363",2011-03-25 14:31:12.188,Intermediário
"2,3354",2011-03-25 15:00:15.89,Intermediário
"2,3358",2011-03-25 15:30:12.196,Intermediário
"2,3361",2011-03-25 16:00:13.817,Intermediário
"2,3355",2011-03-25 16:30:12.653,Fechamento Interbancário
"2,3328",2011-03-25 17:35:38.815,Fechamento
"2,3395",2011-03-28 09:21:40.767,Abertura
"2,3335",2011-03-28 09:30:14.258,Intermediário
"2,3384",2011-03-28 10:00:23.687,Intermediário
"2,3407",2011-03-28 10:30:19.657,Intermediário
"2,3426",2011-03-28 11:01:24.679,Intermediário
"2,3428",2011-03-28 11:31:06.917,Intermediário
"2,3418",2011-03-28 12:01:55.289,Intermediário
"2,3428",2011-03-28 12:30:18.888,Intermediário
"2,3428",2011-03-28 13:01:00.698,Intermediário
"2,3418",2011-03-28 13:30:59.671,Intermediário
"2,3404",2011-03-28 14:00:20.802,Intermediário
"2,3396",2011-03-28 14:30:21.316,Intermediário
"2,3397",2011-03-28 15:01:29.078,Intermediário
"2,3429",2011-03-28 15:30:14.586,Intermediário
"2,3443",2011-03-28 16:00:19.458,Intermediário
"2,3426",2011-03-28 16:30:17.883,Fechamento Interbancário
"2,3417",2011-03-28 17:36:12.792,Fechamento
"2,345",2011-03-29 09:16:09.622,Abertura
"2,3361",2011-03-29 09:31:09.137,Intermediário
"2,3334",2011-03-29 10:00:19.685,Intermediário
"2,3319",2011-03-29 10:32:38.699,Intermediário
"2,3364",2011-03-29 11:00:16.198,Intermediário
"2,3339",2011-03-29 11:30:13.999,Intermediário
"2,3328",2011-03-29 12:00:26.782,Intermediário
"2,336",2011-03-29 12:30:14.117,Intermediário
"2,336",2011-03-29 13:00:16.469,Intermediário
"2,3346",2011-03-29 13:36:11.466,Intermediário
"2,3346",2011-03-29 14:00:16.394,Intermediário
"2,3336",2011-03-29 14:30:13.751,Intermediário
"2,3302",2011-03-29 15:00:16.992,Intermediário
"2,3298",2011-03-29 15:30:57.031,Intermediário
"2,3302",2011-03-29 16:00:15.642,Intermediário
"2,3305",2011-03-29 16:30:16.914,Fechamento Interbancário
"2,3313",2011-03-29 17:35:33.252,Fechamento
"2,3195",2011-03-30 09:10:11.991,Abertura
"2,3144",2011-03-30 09:30:19.153,Intermediário
"2,3141",2011-03-30 10:00:23.012,Intermediário
"2,3132",2011-03-30 10:30:13.817,Intermediário
"2,3091",2011-03-30 11:00:17.591,Intermediário
"2,3044",2011-03-30 11:30:14.862,Intermediário
"2,3103",2011-03-30 12:00:22.234,Intermediário
"2,2984",2011-03-30 12:30:13.268,Intermediário
"2,2994",2011-03-30 13:01:18.392,Intermediário
"2,3062",2011-03-30 13:30:48.756,Intermediário
"2,3104",2011-03-30 14:01:12.471,Intermediário
"2,3079",2011-03-30 14:30:14.03,Intermediário
"2,3084",2011-03-30 15:00:49.723,Intermediário
"2,306",2011-03-30 15:30:56.046,Intermediário
"2,3044",2011-03-30 16:00:15.37,Intermediário
"2,3015",2011-03-30 16:30:14.478,Fechamento Interbancário
"2,3113",2011-03-30 17:36:43.286,Fechamento
"2,3113",2011-03-31 09:17:20.338,Abertura
"2,3077",2011-03-31 09:30:13.665,Intermediário
"2,3013",2011-03-31 10:00:15.541,Intermediário
"2,3053",2011-03-31 10:30:13.435,Intermediário
"2,3063",2011-03-31 11:00:16.758,Intermediário
"2,3104",2011-03-31 11:30:17.945,Intermediário
"2,3094",2011-03-31 12:01:33.119,Intermediário
"2,3112",2011-03-31 12:30:13.545,Intermediário
"2,3107",2011-03-31 13:00:21.721,Intermediário
"2,3151",2011-03-31 13:30:12.759,Intermediário
"2,3106",2011-03-31 14:00:15.019,Intermediário
"2,3125",2011-03-31 14:36:55.893,Intermediário
"2,3121",2011-03-31 15:00:16.411,Intermediário
"2,312",2011-03-31 15:30:13.883,Intermediário
"2,316",2011-03-31 16:00:14.035,Intermediário
"2,3162",2011-03-31 16:30:13.926,Fechamento Interbancário
"2,3129",2011-03-31 17:37:06.336,Fechamento
"2,3111",2011-04-01 09:18:10.042,Abertura
"2,2988",2011-04-01 09:44:44.456,Intermediário
"2,2899",2011-04-01 10:00:32.281,Intermediário
"2,2885",2011-04-01 10:31:04.963,Intermediário
"2,2836",2011-04-01 11:00:22.734,Intermediário
"2,2929",2011-04-01 11:30:12.716,Intermediário
"2,2931",2011-04-01 12:00:19.151,Intermediário
"2,2973",2011-04-01 12:31:28.811,Intermediário
"2,3006",2011-04-01 13:00:47.365,Intermediário
"2,299",2011-04-01 13:32:07.584,Intermediário
"2,3012",2011-04-01 14:00:17.038,Intermediário
"2,3005",2011-04-01 14:30:12.101,Intermediário
"2,2983",2011-04-01 15:00:15.321,Intermediário
"2,2976",2011-04-01 15:30:11.872,Intermediário
"2,2947",2011-04-01 16:00:14.15,Intermediário
"2,2932",2011-04-01 16:30:15.297,Fechamento Interbancário
"2,3038",2011-04-01 17:35:33.458,Fechamento
"2,2963",2011-04-04 09:14:09.858,Abertura
"2,2923",2011-04-04 09:30:12.597,Intermediário
"2,2968",2011-04-04 10:00:14.799,Intermediário
"2,2983",2011-04-04 10:30:13.901,Intermediário
"2,3015",2011-04-04 11:00:18.699,Intermediário
"2,3002",2011-04-04 11:30:15.488,Intermediário
"2,299",2011-04-04 12:00:21.812,Intermediário
"2,2949",2011-04-04 12:30:14.699,Intermediário
"2,2893",2011-04-04 13:02:04.839,Intermediário
"2,2923",2011-04-04 13:30:12.975,Intermediário
"2,2904",2011-04-04 14:00:15.387,Intermediário
"2,29",2011-04-04 14:30:56.052,Intermediário
"2,2906",2011-04-04 15:01:01.415,Intermediário
"2,2908",2011-04-04 15:31:08.623,Intermediário
"2,2929",2011-04-04 16:00:18.454,Intermediário
"2,289",2011-04-04 16:30:15.946,Fechamento Interbancário
"2,2918",2011-04-04 17:36:52.876,Fechamento
"2,2913",2011-04-05 09:22:10.818,Abertura
"2,286",2011-04-05 09:30:14.392,Intermediário
"2,2837",2011-04-05 10:00:14.467,Intermediário
"2,2849",2011-04-05 10:30:15.425,Intermediário
"2,2864",2011-04-05 11:00:13.743,Intermediário
"2,284",2011-04-05 11:30:12.098,Intermediário
"2,2859",2011-04-05 12:00:16.647,Intermediário
"2,2858",2011-04-05 12:30:12.294,Intermediário
"2,2895",2011-04-05 13:00:14.278,Intermediário
"2,2893",2011-04-05 13:30:12.627,Intermediário
"2,2899",2011-04-05 14:00:16.154,Intermediário
"2,2891",2011-04-05 14:30:13.99,Intermediário
"2,2867",2011-04-05 15:00:18.05,Intermediário
"2,2906",2011-04-05 15:31:08.882,Intermediário
"2,2867",2011-04-05 16:00:21.766,Intermediário
"2,2886",2011-04-05 16:30:12.704,Fechamento Interbancário
"2,2882",2011-04-05 17:36:25.073,Fechamento
"2,2993",2011-04-06 09:20:05.326,Abertura
"2,2934",2011-04-06 09:30:24.434,Intermediário
"2,292",2011-04-06 10:00:21.907,Intermediário
"2,2934",2011-04-06 10:30:46.36,Intermediário
"2,2966",2011-04-06 11:00:16.552,Intermediário
"2,2999",2011-04-06 11:30:49.798,Intermediário
"2,3029",2011-04-06 12:00:24.523,Intermediário
"2,3005",2011-04-06 12:30:14.556,Intermediário
"2,2976",2011-04-06 13:01:01.157,Intermediário
"2,307",2011-04-06 13:30:15.707,Intermediário
"2,3092",2011-04-06 14:00:15.851,Intermediário
"2,3135",2011-04-06 14:30:11.888,Intermediário
"2,3114",2011-04-06 15:00:16.279,Intermediário
"2,3143",2011-04-06 15:30:13.295,Intermediário
"2,314",2011-04-06 16:00:14.95,Intermediário
"2,3143",2011-04-06 16:31:28.132,Fechamento Interbancário
"2,3081",2011-04-06 17:35:36.241,Fechamento
"2,2938",2011-04-07 09:24:49.177,Abertura
"2,2881",2011-04-07 09:30:13.924,Intermediário
"2,281",2011-04-07 10:00:55.385,Intermediário
"2,2778",2011-04-07 10:30:13.292,Intermediário
"2,2769",2011-04-07 11:00:15.907,Intermediário
"2,2816",2011-04-07 11:30:12.196,Intermediário
"2,2808",2011-04-07 12:00:17.946,Intermediário
"2,2797",2011-04-07 12:31:15.036,Intermediário
"2,2788",2011-04-07 13:00:16.195,Intermediário
"2,2794",2011-04-07 13:31:18.378,Intermediário
"2,2807",2011-04-07 14:00:17.985,Intermediário
"2,2737",2011-04-07 14:31:26.899,Intermediário
"2,2707",2011-04-07 15:00:24.226,Intermediário
"2,2667",2011-04-07 15:30:12.425,Intermediário
"2,2648",2011-04-07 16:00:14.334,Intermediário
"2,2665",2011-04-07 16:30:59.373,Fechamento Interbancário
"2,279",2011-04-07 17:35:58.491,Fechamento
"2,2688",2011-04-08 09:16:09.363,Abertura
"2,267",2011-04-08 09:30:12.995,Intermediário
"2,2727",2011-04-08 10:00:15.099,Intermediário
"2,2751",2011-04-08 10:30:12.822,Intermediário
"2,2817",2011-04-08 11:00:16.027,Intermediário
"2,2753",2011-04-08 11:30:13.177,Intermediário
"2,2764",2011-04-08 12:00:20.34,Intermediário
"2,278",2011-04-08 12:30:14.609,Intermediário
"2,2783",2011-04-08 13:01:31.775,Intermediário
"2,275",2011-04-08 13:32:13.92,Intermediário
"2,2747",2011-04-08 14:00:15.364,Intermediário
"2,2732",2011-04-08 14:30:12.576,Intermediário
"2,2738",2011-04-08 15:00:15.692,Intermediário
"2,2738",2011-04-08 15:30:12.736,Intermediário
"2,2719",2011-04-08 16:00:58.309,Intermediário
"2,2724",2011-04-08 16:30:13.793,Fechamento Interbancário
"2,2756",2011-04-08 17:36:33.44,Fechamento
"2,278",2011-04-11 09:20:15.838,Abertura
"2,2724",2011-04-11 09:31:14.92,Intermediário
"2,2756",2011-04-11 10:00:18.393,Intermediário
"2,277",2011-04-11 10:30:15.235,Intermediário
"2,2783",2011-04-11 11:01:10.173,Intermediário
"2,2793",2011-04-11 11:30:46.883,Intermediário
"2,282",2011-04-11 12:00:28.132,Intermediário
"2,2825",2011-04-11 12:30:16.077,Intermediário
"2,2858",2011-04-11 13:00:16.586,Intermediário
"2,285",2011-04-11 13:30:13.954,Intermediário
"2,286",2011-04-11 14:00:18.422,Intermediário
"2,2863",2011-04-11 14:30:15.866,Intermediário
"2,287",2011-04-11 15:00:18.367,Intermediário
"2,2817",2011-04-11 15:30:18.661,Intermediário
"2,2812",2011-04-11 16:00:16.312,Intermediário
"2,2812",2011-04-11 16:30:17.783,Fechamento Interbancário
"2,2805",2011-04-11 17:35:24.788,Fechamento
"2,2908",2011-04-12 09:16:14.904,Abertura
"2,2881",2011-04-12 09:30:18.47,Intermediário
"2,2918",2011-04-12 10:00:23.353,Intermediário
"2,2909",2011-04-12 10:30:17.141,Intermediário
"2,2879",2011-04-12 11:01:24.589,Intermediário
"2,2963",2011-04-12 11:30:13.105,Intermediário
"2,3004",2011-04-12 12:00:19.404,Intermediário
"2,298",2011-04-12 12:30:13.667,Intermediário
"2,298",2011-04-12 13:00:21.689,Intermediário
"2,3028",2011-04-12 13:30:21.016,Intermediário
"2,3049",2011-04-12 14:00:17.985,Intermediário
"2,3025",2011-04-12 14:30:15.987,Intermediário
"2,302",2011-04-12 15:00:19.008,Intermediário
"2,3045",2011-04-12 15:30:21.481,Intermediário
"2,3034",2011-04-12 16:00:15.256,Intermediário
"2,307",2011-04-12 16:30:21.671,Fechamento Interbancário
"2,2983",2011-04-12 17:35:42.342,Fechamento
"2,3047",2011-04-13 09:16:15.699,Abertura
"2,2975",2011-04-13 09:30:18.669,Intermediário
"2,2934",2011-04-13 10:00:20.845,Intermediário
"2,2931",2011-04-13 10:30:18.215,Intermediário
"2,2943",2011-04-13 11:01:17.122,Intermediário
"2,3001",2011-04-13 11:30:18.858,Intermediário
"2,3048",2011-04-13 12:00:19.99,Intermediário
"2,3052",2011-04-13 12:31:10.167,Intermediário
"2,3044",2011-04-13 13:00:53.98,Intermediário
"2,3038",2011-04-13 13:30:48.946,Intermediário
"2,3029",2011-04-13 14:01:10.369,Intermediário
"2,3041",2011-04-13 14:31:14.356,Intermediário
"2,3033",2011-04-13 15:00:27.508,Intermediário
"2,3041",2011-04-13 15:30:23.808,Intermediário
"2,2963",2011-04-13 16:00:17.164,Intermediário
"2,2988",2011-04-13 16:30:14.888,Fechamento Interbancário
"2,2922",2011-04-13 17:36:21.931,Fechamento
"2,2971",2011-04-14 09:18:15.734,Abertura
"2,289",2011-04-14 09:30:20.894,Intermediário
"2,2945",2011-04-14 10:00:20.5,Intermediário
"2,2896",2011-04-14 10:30:16.444,Intermediário
"2,2929",2011-04-14 11:00:19.682,Intermediário
"2,2913",2011-04-14 11:30:12.569,Intermediário
"2,2921",2011-04-14 12:17:12.406,Intermediário
"2,2914",2011-04-14 12:30:17.001,Intermediário
"2,2922",2011-04-14 13:01:11.435,Intermediário
"2,2958",2011-04-14 13:30:24.895,Intermediário
"2,292",2011-04-14 14:00:16.626,Intermediário
"2,292",2011-04-14 14:30:57.935,Intermediário
"2,2935",2011-04-14 15:00:56.886,Intermediário
"2,2928",2011-04-14 15:30:14.998,Intermediário
"2,291",2011-04-14 16:00:16.161,Intermediário
"2,2896",2011-04-14 16:31:10.409,Fechamento Interbancário
"2,2957",2011-04-14 17:36:11.304,Fechamento
"2,287",2011-04-15 09:21:47.742,Abertura
"2,2813",2011-04-15 09:30:29.221,Intermediário
"2,2798",2011-04-15 10:00:18.82,Intermediário
"2,2779",2011-04-15 10:30:15.544,Intermediário
"2,2811",2011-04-15 11:01:04.207,Intermediário
"2,2798",2011-04-15 11:30:14.194,Intermediário
"2,2723",2011-04-15 12:00:19.763,Intermediário
"2,2765",2011-04-15 12:31:02.277,Intermediário
"2,2733",2011-04-15 13:00:16.525,Intermediário
"2,2738",2011-04-15 13:30:15.277,Intermediário
"2,2759",2011-04-15 14:00:17.318,Intermediário
"2,2793",2011-04-15 14:30:15.759,Intermediário
"2,2777",2011-04-15 15:00:16.773,Intermediário
"2,2777",2011-04-15 15:30:14.177,Intermediário
"2,278",2011-04-15 16:00:18.395,Intermediário
"2,2764",2011-04-15 16:30:15.108,Fechamento Interbancário
"2,2758",2011-04-15 17:37:04.846,Fechamento
"2,2724",2011-04-18 09:22:33.04,Abertura
